,Unnamed: 0,gvkey,deal year,Target name,pdpassgn,patents
874,874,112033,2010,King Pharmaceuticals Inc,10038507.0,"[3938507, 4004577, 4031890, 4031893, 4060079, 4116196, 4212886, 4226235, 4305947, 4328802, 4329988, 4394863, 4408610, 4433684, 4452241, 4484910, 4518384, 4531527, 4578064, 4624393, 4640686, 4645073, 4656034, 4658830, 4661469, 4678461, 4689042, 4713061, 4723937, 4747839, 4755169, 4768568, 4772585, 4795433, 4832682, 4834149, 4839170, 4862896, 4889134, 4982769, 5002930, 5078680, 5085641, 5085642, 5092843, 5102393, 5295965, 5339823, 5354286, 5364363, 5391151, 5425715, 5567160]"
875,875,112033,2010,King Pharmaceuticals Inc,11170877.0,"[5070877, 5939432, 6048865, 6323214, 6407236]"
876,876,112033,2010,King Pharmaceuticals Inc,12655581.0,"[6555581, 7005416]"
877,877,113270,2010,Eclipsys Corp,12929604.0,"[6829604, 7035849]"
878,878,121656,2010,CyberSource Corp,11964620.0,"[5864620, 6216153, 6289452, 7096192]"
879,879,126601,2010,Symyx Technologies Inc,12406658.0,"[5776359, 5959297, 5985356, 6004617, 6013199, 6030917, 6034240, 6034775, 6043363, 6045671, 6087181, 6124476, 6149882, 6151123, 6157449, 6175409, 6177528, 6182499, 6187164, 6203726, 6225487, 6225550, 6242623, 6248540, 6260407, 6265226, 6265601, 6268513, 6294388, 6296771, 6306658, 6315923, 6316663, 6326090, 6336353, 6339157, 6345528, 6346290, 6350916, 6355854, 6362309, 6364956, 6371640, 6373570, 6380335, 6393895, 6393898, 6395552, 6395850, 6401519, 6406632, 6410331, 6410332, 6416663, 6417422, 6419881, 6420179, 6436292, 6436871, 6438497, 6439036, 6440745, 6441901, 6454947, 6455007, 6455316, 6461515, 6462816, 6468806, 6472486, 6475391, 6477479, 6482909, 6484567, 6485692, 6489168, 6491816, 6491823, 6492184, 6494079, 6498121, 6507945, 6508984, 6517965, 6518364, 6518448, 6519032, 6521793, 6528026, 6531041, 6534664, 6535284, 6535824, 6536944, 6541271, 6544396, 6548026, 6553318, 6559255, 6566461, 6569969, 6572750, 6576906, 6577392, 6582116, 6584832, 6596809, 6605473, 6610805, 6624219, 6627571, 6632285, 6632404, 6644101, 6649413, 6650102, 6653138, 6655194, 6658429, 6662635, 6664067, 6667009, 6667376, 6668230, 6668622, 6670298, 6677497, 6679130, 6681618, 6682837, 6686205, 6690179, 6692708, 6692914, 6701774, 6706829, 6713577, 6716948, 6720186, 6723678, 6726843, 6727096, 6727361, 6730228, 6732574, 6736017, 6737026, 6738529, 6742544, 6749814, 6750345, 6755364, 6756109, 6756195, 6758951, 6759014, 6767968, 6769292, 6776902, 6787112, 6794052, 6794514, 6799629, 6802991, 6803410, 6805175, 6818110, 6818183, 6819420, 6828096, 6828397, 6830663, 6833276, 6833921, 6834990, 6836326, 6837115, 6838052, 6841127, 6841502, 6841624, 6844407, 6849460, 6850002, 6855258, 6857309, 6860148, 6864091, 6864092, 6864201, 6866786, 6869799, 6869904, 6872534, 6873916, 6875717, 6878344, 6881363, 6890492, 6890493, 6891075, 6897276, 6900321, 6902934, 6904786, 6913934, 6919409, 6921605, 6924149, 6928877, 6933355, 6933409, 6936471, 6939515, 6951144, 6957565, 6965004, 6968538, 6971593, 6974878, 6976383, 6983233, 6994827, 6995114, 6996550, 7012119, 7013709, 7018589, 7018949, 7024955, 7030187, 7030256, 7034091, 7043969, 7045358, 7047794, 7051581, 7060848, 7067586, 7071000, 7073370, 7074870, 7078164, 7085773, 7087690, 7091292, 7101639, 7111802, 7112443, 7115231, 7115234, 7118917, 7122156, 7122159, 7122689, 7126031, 7134459, 7141218, 7150994]"
880,880,130040,2010,Chordiant Software Inc,,
881,881,132502,2010,Palm Inc,12366240.0,"[6115248, 6147314, 6188789, 6222857, 6241537, 6243705, 6246577, 6253326, 6266240, 6282088, 6283777, 6295372, 6300946, 6308201, 6317085, 6330618, 6343318, 6344848, 6356442, 6356443, 6360272, 6364697, 6381126, 6381650, 6388870, 6388877, 6389572, 6397259, 6401112, 6413117, 6425087, 6427918, 6429625, 6433933, 6437238, 6437543, 6442251, 6448988, 6453371, 6456247, 6457062, 6457134, 6462941, 6462942, 6466236, 6480146, 6483697, 6490155, 6493464, 6505215, 6507336, 6510524, 6518926, 6519141, 6519144, 6523124, 6532148, 6535199, 6536933, 6545862, 6549399, 6552282, 6553037, 6557072, 6558189, 6574098, 6577496, 6590588, 6593944, 6603469, 6614206, 6618044, 6621697, 6630811, 6636203, 6638092, 6650088, 6661920, 6665803, 6671170, 6685328, 6697639, 6710754, 6725109, 6755533, 6781824, 6806865, 6854066, 6883087, 6900980, 6906741, 6907233, 6934664, 6943667, 6947017, 6947975, 6950795, 6952571, 6954356, 6955379, 6957397, 6961029, 6961567, 6965375, 6970418, 6976179, 6976226, 6982728, 7002569, 7006080, 7007239, 7013281, 7024464, 7034802, 7046237, 7048401, 7054659, 7057579, 7057887, 7061762, 7065658, 7068256, 7072326, 7077594, 7079119, 7091964, 7092998, 7093764, 7095387, 7096037, 7096049, 7099149, 7103370, 7109990, 7111090, 7119706, 7120473, 7124300, 7133859, 7136052, 7142194, 7142195, 7149082, 7154746]"
882,882,137130,2010,Occam Networks Inc,12723186.0,"[6486462, 6526211, 6553434, 6580774, 6606231, 6618376, 6623186, 6725233, 6834056, 6856615, 6907572, 6999450, 7103072, 7155496]"
883,883,145228,2010,ZymoGenetics Inc,10869328.0,"[4711848, 4766073, 4769328, 4784950, 4801542, 4839283, 4845075, 4849407, 4889919, 4931373, 4935349, 4937324, 4959318, 4985541, 5037743, 5045633, 5075227, 5094941, 5128321, 5135854, 5149528, 5149533, 5155027, 5187263, 5200340, 5200510, 5204447, 5218091, 5225537, 5241049, 5280040, 5281520, 5284746, 5288629, 5324647, 5358932, 5371205, 5385831, 5389646, 5403734, 5408037, 5416098, 5428010, 5428014, 5437774, 5451603, 5455338, 5464862, 5474982, 5476777, 5480903, 5486471, 5498600, 5502034, 5504001, 5508304, 5510459, 5514579, 5516650, 5516896, 5527668, 5527692, 5533836, 5541085, 5545536, 5545615, 5550148, 5552413, 5567584, 5576210, 5578705, 5583143, 5607917, 5610019, 5612456, 5618678, 5618837, 5620687, 5622839, 5622843, 5639940, 5641655, 5646285, 5648219, 5648254, 5674689, 5674981, 5677146, 5677334, 5683884, 5683906, 5693098, 5698521, 5698672, 5700643, 5705349, 5710026, 5710174, 5712117, 5716808, 5721107, 5723292, 5728674, 5731326, 5736383, 5738999, 5741704, 5744587, 5747267, 5747645, 5750375, 5753224, 5753462, 5766921, 5770228, 5770445, 5776725, 5788965, 5792620, 5792850, 5817788, 5824639, 5827734, 5830682, 5831047, 5833982, 5834232, 5843725, 5854039, 5858967, 5861374, 5869609, 5871957, 5888768, 5891737, 5895755, 5905142, 5905185, 5914315, 5919635, 5919808, 5922753, 5925735, 5929058, 5935854, 5939385, 5939444, 5945511, 5948776, 5952011, 5955349, 5959075, 5965389, 5965573, 5965704, 5976534, 5986049, 5989537, 5989866, 5990169, 5994358, 5997864, 6001597, 6004929, 6008208, 6008322, 6013067, 6013503, 6017940, 6018026, 6020163, 6022847, 6022887, 6025197, 6039944, 6046028, 6080406, 6080779, 6084088, 6087473, 6099830, 6100041, 6111075, 6114307, 6124299, 6127162, 6140084, 6143720, 6153420, 6153424, 6153631, 6168789, 6171822, 6183743, 6183953, 6183991, 6197930, 6207442, 6221913, 6232098, 6235708, 6239254, 6242588, 6245529, 6251901, 6255351, 6258559, 6262234, 6265199, 6265544, 6268367, 6271343, 6274330, 6280994, 6291212, 6291646, 6291653, 6294519, 6300093, 6300099, 6303770, 6307024, 6312924, 6316411, 6323323, 6329175, 6331413, 6342514, 6348331, 6352971, 6355788, 6361985, 6365716, 6372889, 6376476, 6380158, 6380164, 6380354, 6380361, 6388064, 6391917, 6395740, 6395890, 6403783, 6406888, 6416988, 6420154, 6420521, 6420525, 6423526, 6432673, 6436400, 6440697, 6440720, 6448221, 6468543, 6468776, 6482612, 6485938, 6486304, 6495668, 6498235, 6500925, 6500928, 6514741, 6518236, 6521233, 6524822, 6528050, 6528621, 6531576, 6544505, 6544760, 6544946, 6548056, 6566499, 6569419, 6573069, 6573363, 6576743, 6576744, 6576755, 6605272, 6610286, 6613547, 6620909, 6627729, 6627735, 6630142, 6630571, 6642216, 6645938, 6649631, 6656746, 6663870, 6686168, 6686178, 6686448, 6692748, 6692924, 6703224, 6709659, 6716965, 6730500, 6737509, 6750045, 6756214, 6756479, 6761882, 6762044, 6775622, 6777539, 6780411, 6790439, 6803450, 6803451, 6814965, 6822082, 6827938, 6828419, 6828425, 6838438, 6866991, 6875742, 6875845, 6878810, 6887695, 6887982, 6890903, 6893637, 6897286, 6897292, 6902729, 6902911, 6908751, 6914135, 6921649, 6921807, 6924364, 6927040, 6929932, 6939690, 6943234, 6955899, 6962802, 6979445, 7008926, 7038032, 7045498, 7049126, 7060792, 7064182, 7064186, 7070774, 7071299, 7074575, 7081519, 7084253, 7087407, 7091039, 7101907, 7115559, 7115714, 7119175, 7119191, 7122186, 7122342, 7122349, 7122350, 7122351, 7122352, 7122632, 7125973, 7135170, 7135317, 7135459, 7147852, 7151166, 7153830, 7153937]"
884,884,145512,2010,Abraxis BioScience Inc,,
885,885,146071,2010,Henry Bros Electronics Inc,,
886,886,160498,2010,Cogent Inc,10712104.0,"[4612104, 4716104, 4728844, 4733142, 4778249, 4841153, 4847120, 4887455, 5015504, 5016333, 5021267, 5026142, 5099693, 5144140, 5429723, 5851761, 6162620, 6610295]"
887,887,160498,2010,Cogent Inc,12577706.0,"[6029045, 6477706]"
888,888,160498,2010,Cogent Inc,10907174.0,"[4807174, 4811259, 4835724, 4916453, 7020591, 7088872]"
889,889,161965,2010,Argon ST Inc,12998235.0,[6898235]
890,890,161994,2010,COMSYS IT Partners Inc,,
891,891,162355,2010,Unica Corp,,
892,892,163102,2010,Micrus Endovascular Corp,13237990.0,"[7137990, 7147618]"
893,893,174471,2010,DivX Inc,,
894,894,174663,2010,Stanley Inc,,
895,895,175084,2010,SenoRx Inc,12789071.0,"[6161034, 6261241, 6267759, 6312429, 6331166, 6344026, 6347241, 6427081, 6454727, 6471700, 6497706, 6508773, 6517498, 6540693, 6540695, 6567689, 6575970, 6607528, 6620157, 6633658, 6638234, 6659105, 6662041, 6676658, 6679851, 6689071, 6699206, 6712775, 6716179, 6725083, 6758848, 6862470, 6875182, 6923754, 6955641, 6955676, 6958044, 6993375, 6996433, 6997885, 7047063]"
896,896,175153,2010,Trubion Pharmaceuticals Inc,13218751.0,[7118751]
897,897,176279,2010,Isilon Systems Inc,13246524.0,[7146524]
898,898,176658,2010,Salary.com Inc,12835571.0,[6735571]
899,899,178548,2010,Compellent Technologies Inc,,
900,900,178805,2010,ICx Technologies Inc,,
901,901,178866,2010,3PAR Inc,,
902,902,179378,2010,ArcSight Inc,,
903,903,264506,2010,Phase Forward Inc,12920235.0,[6820235]
904,904,2251,2011,Microfluidics International Corp,12259442.0,[6159442]
905,905,5229,2011,Goodrich Corp,10670354.0,[4570354]
906,906,7106,2011,Valpey-Fisher Corp,,
907,907,13013,2011,Synovis Life Technologies Inc,12855794.0,"[6652594, 6755794, 6776765, 7128748, 7144402, 7144588]"
908,908,14186,2011,Gen-Probe Inc,11352723.0,"[4895650, 4950613, 5132207, 5185439, 5232831, 5252723, 5283174, 5284747, 5288611, 5292874, 5352579, 5364763, 5374522, 5374718, 5386024, 5399491, 5424413, 5434047, 5449769, 5451503, 5472843, 5480784, 5501951, 5512445, 5514551, 5541308, 5547842, 5554516, 5556771, 5558990, 5567587, 5582975, 5585481, 5593841, 5595874, 5599667, 5601984, 5612183, 5612200, 5614387, 5622827, 5629413, 5639599, 5639604, 5641631, 5641632, 5652126, 5656207, 5656427, 5656744, 5658737, 5674684, 5674995, 5677127, 5677128, 5677129, 5679520, 5681698, 5683870, 5683876, 5688645, 5691149, 5693468, 5693469, 5696251, 5705365, 5710029, 5712385, 5714321, 5714324, 5716846, 5723597, 5731148, 5733781, 5738987, 5738988, 5738989, 5739271, 5739309, 5739311, 5747252, 5747470, 5756011, 5756352, 5756709, 5759519, 5763163, 5766849, 5766890, 5780219, 5780612, 5786183, 5786208, 5824475, 5824518, 5827651, 5827656, 5830654, 5834254, 5837452, 5840488, 5840873, 5846701, 5851548, 5856088, 5871975, 5874281, 5874282, 5879885, 5888729, 5888779, 5906917, 5908744, 5916777, 5919701, 5928864, 5932450, 5935833, 5945336, 5948899, 5955261, 5958679, 5969122, 5994059, 5998195, 6004745, 6025133, 6028187, 6031091, 6059561, 6066483, 6074826, 6086827, 6087133, 6093538, 6100027, 6100078, 6110678, 6130038, 6136529, 6150517, 6180340, 6214587, 6218107, 6235484, 6245519, 6252059, 6254826, 6280952, 6294338, 6297365, 6326486, 6335166, 6350579, 6361945, 6376186, 6495327, 6512105, 6517782, 6517783, 6534273, 6534274, 6541201, 6551778, 6582920, 6583278, 6589734, 6593120, 6602668, 6604054, 6605213, 6610475, 6623920, 6649749, 6658946, 6660472, 6663353, 6664081, 6702134, 6716396, 6723289, 6747141, 6764649, 6773882, 6806094, 6811985, 6821770, 6835542, 6846456, 6849400, 6849412, 6851453, 6852283, 6870045, 6890742, 6893612, 6902891, 6903206, 6908735, 6910720, 6914555, 6946254, 7009041, 7017238, 7033820, 7070925, 7070933, 7081527, 7083922, 7087742, 7090972, 7094541, 7094542, 7097979, 7115374, 7118892, 7122316, 7132082, 7135145, 7138516]"
909,909,21186,2011,Medicis Pharmaceutical Corp,11718527.0,"[5618527, 5698562, 5763449, 5962461, 6126967, 6254891]"
910,910,22059,2011,Integral Systems Inc,,
911,911,23945,2011,Cephalon Inc,11319574.0,"[5178878, 5219574, 5223264, 5401513, 5503846, 5607697, 6024981, 6139874, 6155423, 6200604, 6221392, 6269615, 6280770, 6311462, 6350470, 6365182, 6368625, 6391335, 6509036, 6576250, 6641838, 6692771, 6740341, 6764696, 6974590]"
912,912,23945,2011,Cephalon Inc,11391887.0,"[5291887, 6173851, 6264981]"
913,913,25268,2011,Ophthalmic Imaging Systems Inc,11320360.0,[5220360]
914,914,25384,2011,Equitrac Corp,11887149.0,[5787149]
915,915,61689,2011,AML Communications Inc,,
916,916,62388,2011,Vertro Inc,,
917,917,62826,2011,Onyx Pharmaceuticals Inc,11697719.0,"[5518911, 5525490, 5539085, 5597719, 5605825, 5677178, 5698428, 5698445, 5705342, 5756669, 5801029, 5846945, 5856132, 5856133, 5856181, 5859201, 5869271, 5874273, 5876711, 5948643, 5972706, 6013464, 6017763, 6048706, 6080578, 6133243, 6133419, 6187799, 6225060, 6238881, 6296845, 6340575, 6379665, 6391630, 6428960, 6500653, 6511825, 6558918, 6569655, 6635244, 6660259, 6682920, 6723316, 6762284, 6764674, 6890747, 7001596, 7078030, 7141404, 7148002]"
918,918,121053,2011,S1 Corp,13188243.0,[7088243]
919,919,125358,2011,NaviSite Inc,,
920,920,127455,2011,Caliper Life Sciences Inc,12714452.0,"[6610503, 6614452, 6638752, 6737245, 6754008, 6775567, 6858773, 6867348, 6894289, 6901279, 6919919, 6922246, 6964856, 7056728, 7090994, 7113217, 7115793, 7116354]"
921,921,130305,2011,SAVVIS Inc,12878502.0,"[6778502, 6870851, 6928442]"
922,922,140736,2011,Endwave Corp,12294981.0,"[6194981, 6600384, 6640423, 7006794, 7109583, 7119633, 7145414]"
923,923,143668,2011,Magma Design Automation Inc,12653338.0,"[6230304, 6253361, 6453446, 6496965, 6505328, 6507941, 6519745, 6553338, 6725438, 6845494, 6851095, 6931610, 7000202, 7013253, 7058907, 7103863, 7117461, 7117469, 7137082, 7155689, 7155693]"
924,924,266316,2011,Icagen Inc,12274908.0,"[6083986, 6174908, 6288122, 6326385, 6333337, 6372767, 6395730, 6399761, 6413741, 6432645, 6458794, 6495550, 6566380, 6586179, 6593349, 6605725, 6620849, 6680180, 6692937, 6727353, 6737422, 6753412, 6797486, 6815539, 6828122, 6828123, 6828420, 6833371, 6833440, 6858610, 6858611, 6894147, 6897291, 6933147, 6987169, 6989398, 6994968, 7005436, 7026451, 7041494, 7049137, 7053183, 7098335, 7119112, 7132439, 7141419, 7153668]"
925,925,6110,2012,IRIS International Inc,,
926,926,10540,2012,Thomas & Betts Corp,10393890.0,"[4074340, 4293890, 4627139]"
927,927,12091,2012,MEDTOX Scientific Inc,12476251.0,"[6376251, 6566051, 6653139]"
928,928,12884,2012,Comverse Technology Inc,11129199.0,"[5029199, 5168518, 5193110, 5260990, 5263080, 5369697, 5402472, 5475748, 5493607, 5515422, 5519766, 5524139, 5659599, 6115455]"
929,929,24843,2012,Amylin Pharmaceuticals Inc,11627771.0,"[5124314, 5175145, 5234906, 5260275, 5264372, 5266561, 5280014, 5281581, 5321008, 5364841, 5367052, 5376638, 5405831, 5503989, 5508260, 5527771, 5580953, 5625032, 5641744, 5656590, 5677279, 5686411, 5716619, 5795861, 5814600, 5942227, 6048514, 6087334, 6114304, 6136784, 6143718, 6410511, 6417164, 6506724, 6579851, 6602694, 6608029, 6610824, 6703359, 6706689, 6723530, 6852690, 6858576, 6872700, 6884579, 6894024, 6902744, 6924264, 6936584, 6956026, 6982248, 6989366, 6998387, 7056887, 7101853, 7105489, 7105490, 7115569, 7118737, 7129327, 7138375, 7153825]"
930,930,29312,2012,Human Genome Sciences Inc,11750295.0,"[5501969, 5504003, 5506133, 5556767, 5597709, 5618717, 5629193, 5633147, 5635616, 5641657, 5650295, 5650313, 5652117, 5654172, 5695980, 5696076, 5710019, 5710035, 5716806, 5721113, 5723311, 5728546, 5733748, 5747280, 5747312, 5750370, 5756309, 5759854, 5763214, 5763218, 5773252, 5776729, 5780263, 5780286, 5786193, 5786204, 5792639, 5798223, 5817477, 5817485, 5830744, 5837498, 5844081, 5849286, 5851814, 5858705, 5859200, 5861272, 5861494, 5866373, 5869284, 5869632, 5871729, 5871969, 5874240, 5877290, 5880263, 5910431, 5912159, 5912327, 5914258, 5916769, 5919658, 5922572, 5928890, 5928924, 5929225, 5932540, 5932702, 5935820, 5942414, 5942417, 5945273, 5945303, 5945309, 5945321, 5948890, 5952197, 5955339, 5958400, 5958729, 5962268, 5962411, 5965421, 5968780, 5968797, 5968803, 5977309, 5981215, 5981220, 5981230, 5981231, 5985601, 5985614, 5986060, 5986069, 5994102, 5994103, 5994301, 5994302, 5994506, 5998164, 5998171, 6001606, 6001806, 6004780, 6008018, 6008020, 6008022, 6008042, 6011012, 6013469, 6013473, 6013477, 6013483, 6025154, 6027916, 6028169, 6030804, 6040157, 6046031, 6046035, 6051222, 6054289, 6054308, 6057434, 6060272, 6063376, 6066617, 6066724, 6074839, 6075124, 6077692, 6080722, 6087150, 6090575, 6093795, 6100389, 6103871, 6106829, 6107075, 6110893, 6114145, 6114503, 6117426, 6120999, 6130051, 6130061, 6130079, 6133422, 6139832, 6140093, 6143498, 6143519, 6147050, 6153402, 6153739, 6156540, 6159469, 6171816, 6174992, 6191260, 6194168, 6200796, 6214580, 6222019, 6232100, 6232291, 6238888, 6245540, 6251648, 6255077, 6255079, 6258777, 6261801, 6262233, 6265543, 6284486, 6284504, 6287812, 6294164, 6294169, 6300310, 6300477, 6303338, 6312937, 6316225, 6316609, 6319700, 6329169, 6333182, 6337195, 6338948, 6338951, 6342363, 6342581, 6344198, 6344543, 6344547, 6346246, 6355450, 6358508, 6365369, 6368822, 6372454, 6372456, 6372473, 6372891, 6379923, 6379926, 6380369, 6383737, 6383793, 6387682, 6391589, 6391853, 6395514, 6395538, 6403310, 6403337, 6403557, 6403770, 6406688, 6406867, 6410268, 6410506, 6410701, 6410709, 6413726, 6413933, 6416984, 6416989, 6419917, 6420116, 6420135, 6420138, 6420526, 6423507, 6432708, 6433139, 6433145, 6433147, 6444440, 6444790, 6448042, 6448043, 6448044, 6448230, 6451562, 6451577, 6455040, 6455274, 6458349, 6461823, 6468765, 6468768, 6472512, 6475487, 6475753, 6475766, 6476195, 6479254, 6479633, 6482408, 6482606, 6482922, 6482923, 6485719, 6486301, 6488925, 6489138, 6495128, 6495129, 6495322, 6495519, 6495520, 6500638, 6503184, 6503735, 6506569, 6506581, 6506882, 6509170, 6509173, 6511826, 6518046, 6518404, 6521441, 6521742, 6524826, 6525174, 6528289, 6531447, 6534485, 6534630, 6534631, 6537539, 6537966, 6538121, 6541224, 6541249, 6541452, 6544761, 6548063, 6548262, 6552174, 6562579, 6566325, 6566328, 6566498, 6569660, 6569992, 6569994, 6573082, 6573360, 6576445, 6576745, 6583270, 6586210, 6590075, 6590088, 6592865, 6593112, 6593114, 6599719, 6599879, 6602984, 6605271, 6605434, 6605441, 6605592, 6605699, 6607726, 6608182, 6610477, 6610829, 6613877, 6617129, 6617132, 6620619, 6620912, 6623938, 6623941, 6623942, 6627741, 6630443, 6632425, 6632920, 6635252, 6635443, 6635482, 6635743, 6639052, 6642006, 6649738, 6653284, 6653445, 6653446, 6653452, 6656743, 6667032, 6667390, 6673344, 6680171, 6680375, 6683161, 6689360, 6689579, 6689607, 6693077, 6709653, 6713052, 6713061, 6716576, 6727077, 6733981, 6734285, 6737248, 6743594, 6743613, 6743625, 6746674, 6753149, 6753164, 6759512, 6759513, 6759519, 6770466, 6774216, 6783971, 6787640, 6787643, 6790826, 6800729, 6800731, 6806351, 6811773, 6812327, 6815420, 6815534, 6818412, 6821754, 6824767, 6824992, 6824993, 6828424, 6831152, 6833253, 6835555, 6843988, 6844170, 6846651, 6849413, 6849436, 6849719, 6852506, 6858415, 6861226, 6861227, 6864226, 6867006, 6869927, 6872546, 6872548, 6872568, 6878687, 6878806, 6878812, 6881401, 6881823, 6884594, 6887663, 6887683, 6890721, 6893870, 6900033, 6902910, 6903072, 6905688, 6906178, 6908986, 6913907, 6914047, 6916629, 6916786, 6919078, 6919433, 6921644, 6921645, 6924354, 6924356, 6926898, 6929921, 6929930, 6936688, 6936691, 6943020, 6946134, 6949358, 6949372, 6951735, 6951738, 6951924, 6953662, 6953667, 6955885, 6969519, 6969599, 6974682, 6979443, 6982320, 6994857, 6994978, 7001595, 7001992, 7008778, 7012134, 7026140, 7026299, 7026447, 7029870, 7041460, 7041802, 7041803, 7045301, 7045496, 7049081, 7049402, 7049409, 7053190, 7056510, 7056516, 7056681, 7060261, 7060272, 7060801, 7064189, 7071309, 7071312, 7078027, 7078186, 7078482, 7078493, 7083930, 7087225, 7087574, 7091315, 7091322, 7094564, 7094573, 7097985, 7098316, 7105644, 7109302, 7109306, 7109308, 7112410, 7115260, 7115392, 7122639, 7128906, 7132107, 7132509, 7135551, 7138498, 7138501, 7141418, 7141547, 7153670, 7153827, 7153942]"
